user_id;beta0;beta1;beta2
u:MCs;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:MM7;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:MNy;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:MZg;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Mh8;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Mxn;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Mxz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:N1R;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:N2R;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:N2a;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:N7i;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NNH;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NO9;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NPs;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NQZ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NU4;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NaA;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Niz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NjX;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Nr2;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:NuB;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:O4e;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:O7S;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:O7p;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OGW;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OLB;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ORo;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OWO;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OXu;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OZK;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OmY;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OnX;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:OvI;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:P8P;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:PN0;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:PU3;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:PaW;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Pd;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Pfd;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Ph-;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Pn-;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Poi;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Pqz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:PsW;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Pzy;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Q-F;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Q5k;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Q9S;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QJB;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QLf;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QS9;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QVC;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QbV;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Qbq;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Qgj;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:QkD;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:R-a;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:R2z;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RAt;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RLH;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RLS;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ROd;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RQ5;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RRT;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Rdn;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Rdt;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RhQ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RqF;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Rqa;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Rrj;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:RwK;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:S6V;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SGD;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SOH;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SPJ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SRS;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SaT;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:SlA;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Soi;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Stc;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Suz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Sxp;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Sz-;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Sza;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:T5Z;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:T69;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:TLP;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:TN3;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Tb8;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Tbo;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Tfm;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Th1;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:TpO;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:UBO;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:UTj;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Uh;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:V0H;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:V73;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VEE;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VPz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VT8;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VTZ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VUq;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VVt;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:VmT;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Vp9;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:W-H;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:W7R;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:WLs;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:WcO;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:WiH;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Wpr;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Wym;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:X4j;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:X7f;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:XCB;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:XNQ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:XRR;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:XnN;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Xo6;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Xq-;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Xs0;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Xvv;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Y8d;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Y9i;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YGQ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YV3;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YVz;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Ya;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YdJ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YeY;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:YqE;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Z-_;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Z1L;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Z2p;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ZOP;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ZXA;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Zj9;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Zkf;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:Zl3;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ZoI;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ZqG;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:ZqX;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_2;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_4-;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_6K;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_FD;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_HQ;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_KI;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_RW;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_bp;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_eX;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_gI;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_ui;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:_xf;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-Az;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-P1;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-Vx;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-a9;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-bm;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-d1;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-o7;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b-t_;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b03I;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b05D;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0Dn;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0G7;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0Uc;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0aD;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0qY;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0xq;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b0yk;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1ID;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1SX;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1lG;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1sn;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1t8;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1vg;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b1yg;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b2Is;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b2Jl;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b2Qy;11.698197509113177;-0.07997848330234238;-0.03688337694541421
u:b2T5;11.698197509113177;-0.07997848330234238;-0.03688337694541421
